Sample	Month	Day	Year	Season	Temperature
27	8	15	2012	3	29.365
28	8	15	2012	3	29.377
29	8	15	2012	3	29.377
30	8	15	2012	3	29.377
31	8	15	2012	3	29.377
32	8	15	2012	3	29.352
33	8	15	2012	3	29.365
34	8	15	2012	3	29.365
35	8	15	2012	3	29.377
36	8	15	2012	3	29.365
37	8	15	2012	3	29.328
38	8	15	2012	3	29.29
39	8	15	2012	3	29.24
40	8	15	2012	3	29.24
41	8	15	2012	3	29.265
42	8	15	2012	3	29.303
43	8	15	2012	3	29.328
44	8	15	2012	3	29.315
45	8	15	2012	3	29.39
46	8	15	2012	3	29.352
47	8	15	2012	3	29.34
48	8	15	2012	3	29.34
49	8	15	2012	3	29.353
50	8	15	2012	3	29.315
51	8	15	2012	3	29.327
52	8	15	2012	3	29.303
53	8	15	2012	3	29.39
54	8	15	2012	3	29.49
55	8	15	2012	3	29.428
56	8	15	2012	3	29.44
57	8	15	2012	3	29.44
58	8	15	2012	3	29.477
59	8	15	2012	3	29.477
60	8	15	2012	3	29.477
61	8	15	2012	3	29.439
62	8	15	2012	3	29.477
63	8	15	2012	3	29.439
64	8	15	2012	3	29.427
65	8	15	2012	3	29.414
66	8	15	2012	3	29.427
67	8	15	2012	3	29.44
68	8	15	2012	3	29.439
69	8	15	2012	3	29.427
70	8	15	2012	3	29.439
71	8	15	2012	3	29.527
72	8	15	2012	3	29.527
73	8	15	2012	3	29.515
74	8	15	2012	3	29.502
75	8	15	2012	3	29.527
76	8	15	2012	3	29.54
77	8	15	2012	3	29.578
78	8	15	2012	3	29.59
79	8	15	2012	3	29.578
80	8	15	2012	3	29.59
81	8	15	2012	3	29.603
82	8	15	2012	3	29.59
83	8	15	2012	3	29.59
84	8	15	2012	3	29.59
85	8	15	2012	3	29.59
86	8	15	2012	3	29.578
87	8	15	2012	3	29.565
88	8	15	2012	3	29.565
89	8	15	2012	3	29.54
90	8	15	2012	3	29.515
91	8	15	2012	3	29.502
92	8	15	2012	3	29.528
93	8	15	2012	3	29.528
94	8	15	2012	3	29.528
95	8	15	2012	3	29.503
96	8	15	2012	3	29.528
1	8	16	2012	3	29.515
2	8	16	2012	3	29.528
3	8	16	2012	3	29.515
4	8	16	2012	3	29.528
5	8	16	2012	3	29.515
6	8	16	2012	3	29.528
7	8	16	2012	3	29.515
8	8	16	2012	3	29.503
9	8	16	2012	3	29.503
10	8	16	2012	3	29.49
11	8	16	2012	3	29.477
12	8	16	2012	3	29.477
13	8	16	2012	3	29.452
14	8	16	2012	3	29.464
15	8	16	2012	3	29.464
16	8	16	2012	3	29.439
17	8	16	2012	3	29.427
18	8	16	2012	3	29.414
19	8	16	2012	3	29.402
20	8	16	2012	3	29.389
21	8	16	2012	3	29.402
22	8	16	2012	3	29.402
23	8	16	2012	3	29.402
24	8	16	2012	3	29.402
25	8	16	2012	3	29.402
26	8	16	2012	3	29.402
27	8	16	2012	3	29.389
28	8	16	2012	3	29.389
29	8	16	2012	3	29.389
30	8	16	2012	3	29.389
31	8	16	2012	3	29.389
32	8	16	2012	3	29.389
33	8	16	2012	3	29.377
34	8	16	2012	3	29.39
35	8	16	2012	3	29.39
36	8	16	2012	3	29.377
37	8	16	2012	3	29.389
38	8	16	2012	3	29.402
39	8	16	2012	3	29.402
40	8	16	2012	3	29.414
41	8	16	2012	3	29.414
42	8	16	2012	3	29.402
43	8	16	2012	3	29.402
44	8	16	2012	3	29.365
45	8	16	2012	3	29.352
46	8	16	2012	3	29.352
47	8	16	2012	3	29.353
48	8	16	2012	3	29.365
49	8	16	2012	3	29.352
50	8	16	2012	3	29.352
51	8	16	2012	3	29.352
52	8	16	2012	3	29.352
53	8	16	2012	3	29.34
54	8	16	2012	3	29.365
55	8	16	2012	3	29.39
56	8	16	2012	3	29.39
57	8	16	2012	3	29.39
58	8	16	2012	3	29.39
59	8	16	2012	3	29.402
60	8	16	2012	3	29.402
61	8	16	2012	3	29.39
62	8	16	2012	3	29.365
63	8	16	2012	3	29.402
64	8	16	2012	3	29.427
65	8	16	2012	3	29.415
66	8	16	2012	3	29.402
67	8	16	2012	3	29.414
68	8	16	2012	3	29.414
69	8	16	2012	3	29.402
70	8	16	2012	3	29.414
71	8	16	2012	3	29.414
72	8	16	2012	3	29.402
73	8	16	2012	3	29.315
74	8	16	2012	3	29.265
75	8	16	2012	3	29.203
76	8	16	2012	3	29.165
77	8	16	2012	3	29.215
78	8	16	2012	3	29.215
79	8	16	2012	3	29.153
80	8	16	2012	3	29.215
81	8	16	2012	3	29.19
82	8	16	2012	3	29.178
83	8	16	2012	3	29.19
84	8	16	2012	3	29.215
85	8	16	2012	3	29.203
86	8	16	2012	3	29.19
87	8	16	2012	3	29.203
88	8	16	2012	3	29.215
89	8	16	2012	3	29.265
90	8	16	2012	3	29.303
91	8	16	2012	3	29.34
92	8	16	2012	3	29.328
93	8	16	2012	3	29.328
94	8	16	2012	3	29.328
95	8	16	2012	3	29.328
96	8	16	2012	3	29.328
1	8	17	2012	3	29.328
2	8	17	2012	3	29.328
3	8	17	2012	3	29.315
4	8	17	2012	3	29.303
5	8	17	2012	3	29.29
6	8	17	2012	3	29.278
7	8	17	2012	3	29.303
8	8	17	2012	3	29.29
9	8	17	2012	3	29.29
10	8	17	2012	3	29.303
11	8	17	2012	3	29.303
12	8	17	2012	3	29.29
13	8	17	2012	3	29.278
14	8	17	2012	3	29.303
15	8	17	2012	3	29.278
16	8	17	2012	3	29.29
17	8	17	2012	3	29.303
18	8	17	2012	3	29.29
19	8	17	2012	3	29.29
20	8	17	2012	3	29.29
21	8	17	2012	3	29.278
22	8	17	2012	3	29.265
23	8	17	2012	3	29.278
24	8	17	2012	3	29.265
25	8	17	2012	3	29.265
26	8	17	2012	3	29.265
27	8	17	2012	3	29.253
28	8	17	2012	3	29.253
29	8	17	2012	3	29.253
30	8	17	2012	3	29.253
31	8	17	2012	3	29.253
32	8	17	2012	3	29.265
33	8	17	2012	3	29.265
34	8	17	2012	3	29.265
35	8	17	2012	3	29.265
36	8	17	2012	3	29.253
37	8	17	2012	3	29.253
38	8	17	2012	3	29.253
39	8	17	2012	3	29.253
40	8	17	2012	3	29.228
41	8	17	2012	3	29.253
42	8	17	2012	3	29.253
43	8	17	2012	3	29.253
44	8	17	2012	3	29.228
45	8	17	2012	3	29.215
46	8	17	2012	3	29.228
47	8	17	2012	3	29.402
48	8	17	2012	3	29.402
49	8	17	2012	3	29.39
50	8	17	2012	3	29.553
51	8	17	2012	3	29.778
52	8	17	2012	3	29.917
53	8	17	2012	3	29.942
54	8	17	2012	3	30.029
55	8	17	2012	3	30.017
56	8	17	2012	3	30.005
57	8	17	2012	3	30.067
58	8	17	2012	3	30.067
59	8	17	2012	3	30.092
60	8	17	2012	3	29.992
61	8	17	2012	3	30.004
62	8	17	2012	3	29.866
63	8	17	2012	3	29.866
64	8	17	2012	3	29.828
65	8	17	2012	3	29.803
66	8	17	2012	3	29.803
67	8	17	2012	3	29.791
68	8	17	2012	3	29.766
69	8	17	2012	3	29.766
70	8	17	2012	3	29.741
71	8	17	2012	3	29.804
72	8	17	2012	3	29.804
73	8	17	2012	3	29.515
74	8	17	2012	3	29.477
75	8	17	2012	3	29.527
76	8	17	2012	3	29.677
77	8	17	2012	3	29.54
78	8	17	2012	3	29.49
79	8	17	2012	3	29.502
80	8	17	2012	3	29.515
81	8	17	2012	3	29.527
82	8	17	2012	3	29.59
83	8	17	2012	3	29.54
84	8	17	2012	3	29.515
85	8	17	2012	3	29.477
86	8	17	2012	3	29.464
87	8	17	2012	3	29.477
88	8	17	2012	3	29.477
89	8	17	2012	3	29.527
90	8	17	2012	3	29.527
91	8	17	2012	3	29.565
92	8	17	2012	3	29.766
93	8	17	2012	3	29.741
94	8	17	2012	3	29.766
95	8	17	2012	3	29.791
96	8	17	2012	3	29.816
1	8	18	2012	3	29.903
2	8	18	2012	3	29.803
3	8	18	2012	3	29.841
4	8	18	2012	3	29.803
5	8	18	2012	3	29.703
6	8	18	2012	3	29.766
7	8	18	2012	3	29.766
8	8	18	2012	3	29.753
9	8	18	2012	3	29.753
10	8	18	2012	3	29.716
11	8	18	2012	3	29.69
12	8	18	2012	3	29.628
13	8	18	2012	3	29.615
14	8	18	2012	3	29.64
15	8	18	2012	3	29.703
16	8	18	2012	3	29.703
17	8	18	2012	3	29.665
18	8	18	2012	3	29.615
19	8	18	2012	3	29.553
20	8	18	2012	3	29.54
21	8	18	2012	3	29.503
22	8	18	2012	3	29.503
23	8	18	2012	3	29.49
24	8	18	2012	3	29.464
25	8	18	2012	3	29.464
26	8	18	2012	3	29.452
27	8	18	2012	3	29.452
28	8	18	2012	3	29.452
29	8	18	2012	3	29.439
30	8	18	2012	3	29.427
31	8	18	2012	3	29.427
32	8	18	2012	3	29.427
33	8	18	2012	3	29.439
34	8	18	2012	3	29.452
35	8	18	2012	3	29.452
36	8	18	2012	3	29.452
37	8	18	2012	3	29.452
38	8	18	2012	3	29.49
39	8	18	2012	3	29.502
40	8	18	2012	3	29.49
41	8	18	2012	3	29.552
42	8	18	2012	3	29.653
43	8	18	2012	3	29.728
44	8	18	2012	3	29.766
45	8	18	2012	3	29.816
46	8	18	2012	3	29.891
47	8	18	2012	3	29.904
48	8	18	2012	3	29.929
49	8	18	2012	3	29.954
50	8	18	2012	3	29.929
51	8	18	2012	3	29.917
52	8	18	2012	3	29.954
53	8	18	2012	3	30.104
54	8	18	2012	3	30.029
55	8	18	2012	3	30.067
56	8	18	2012	3	30.08
57	8	18	2012	3	30.08
58	8	18	2012	3	30.243
59	8	18	2012	3	30.332
60	8	18	2012	3	30.205
61	8	18	2012	3	30.268
62	8	18	2012	3	30.193
63	8	18	2012	3	30.142
64	8	18	2012	3	30.016
65	8	18	2012	3	29.929
66	8	18	2012	3	30.029
67	8	18	2012	3	29.815
68	8	18	2012	3	29.816
69	8	18	2012	3	29.728
70	8	18	2012	3	29.678
71	8	18	2012	3	29.665
72	8	18	2012	3	29.64
73	8	18	2012	3	29.578
74	8	18	2012	3	29.553
75	8	18	2012	3	29.553
76	8	18	2012	3	29.54
77	8	18	2012	3	29.565
78	8	18	2012	3	29.565
79	8	18	2012	3	29.565
80	8	18	2012	3	29.54
81	8	18	2012	3	29.54
82	8	18	2012	3	29.528
83	8	18	2012	3	29.54
84	8	18	2012	3	29.528
85	8	18	2012	3	29.515
86	8	18	2012	3	29.528
87	8	18	2012	3	29.528
88	8	18	2012	3	29.565
89	8	18	2012	3	29.565
90	8	18	2012	3	29.553
91	8	18	2012	3	29.59
92	8	18	2012	3	29.59
93	8	18	2012	3	29.615
94	8	18	2012	3	29.653
95	8	18	2012	3	29.665
96	8	18	2012	3	29.665
1	8	19	2012	3	29.678
2	8	19	2012	3	29.69
3	8	19	2012	3	29.678
4	8	19	2012	3	29.603
5	8	19	2012	3	29.59
6	8	19	2012	3	29.578
7	8	19	2012	3	29.578
8	8	19	2012	3	29.565
9	8	19	2012	3	29.565
10	8	19	2012	3	29.578
11	8	19	2012	3	29.565
12	8	19	2012	3	29.565
13	8	19	2012	3	29.578
14	8	19	2012	3	29.565
15	8	19	2012	3	29.54
16	8	19	2012	3	29.515
17	8	19	2012	3	29.477
18	8	19	2012	3	29.452
19	8	19	2012	3	29.44
20	8	19	2012	3	29.428
21	8	19	2012	3	29.402
22	8	19	2012	3	29.39
23	8	19	2012	3	29.39
24	8	19	2012	3	29.377
25	8	19	2012	3	29.377
26	8	19	2012	3	29.377
27	8	19	2012	3	29.352
28	8	19	2012	3	29.328
29	8	19	2012	3	29.328
30	8	19	2012	3	29.365
31	8	19	2012	3	29.415
32	8	19	2012	3	29.452
33	8	19	2012	3	29.49
34	8	19	2012	3	29.49
35	8	19	2012	3	29.502
36	8	19	2012	3	29.502
37	8	19	2012	3	29.503
38	8	19	2012	3	29.464
39	8	19	2012	3	29.439
40	8	19	2012	3	29.465
41	8	19	2012	3	29.415
42	8	19	2012	3	29.39
43	8	19	2012	3	29.427
44	8	19	2012	3	29.452
45	8	19	2012	3	29.477
46	8	19	2012	3	29.503
47	8	19	2012	3	29.54
48	8	19	2012	3	29.628
49	8	19	2012	3	29.74
50	8	19	2012	3	29.828
51	8	19	2012	3	29.84
52	8	19	2012	3	29.929
53	8	19	2012	3	29.991
54	8	19	2012	3	30.029
55	8	19	2012	3	30.091
56	8	19	2012	3	30.155
57	8	19	2012	3	30.18
58	8	19	2012	3	30.23
59	8	19	2012	3	30.218
60	8	19	2012	3	30.167
61	8	19	2012	3	30.117
62	8	19	2012	3	30.066
63	8	19	2012	3	30.054
64	8	19	2012	3	30.117
65	8	19	2012	3	30.205
66	8	19	2012	3	30.18
67	8	19	2012	3	30.117
68	8	19	2012	3	30.117
69	8	19	2012	3	29.979
70	8	19	2012	3	29.941
71	8	19	2012	3	29.891
72	8	19	2012	3	29.878
73	8	19	2012	3	29.803
74	8	19	2012	3	29.728
75	8	19	2012	3	29.728
76	8	19	2012	3	29.74
77	8	19	2012	3	29.753
78	8	19	2012	3	29.728
79	8	19	2012	3	29.728
80	8	19	2012	3	29.728
81	8	19	2012	3	29.728
82	8	19	2012	3	29.74
83	8	19	2012	3	29.74
84	8	19	2012	3	29.728
85	8	19	2012	3	29.728
86	8	19	2012	3	29.728
87	8	19	2012	3	29.703
88	8	19	2012	3	29.703
89	8	19	2012	3	29.715
90	8	19	2012	3	29.703
91	8	19	2012	3	29.703
92	8	19	2012	3	29.703
93	8	19	2012	3	29.69
94	8	19	2012	3	29.69
95	8	19	2012	3	29.69
96	8	19	2012	3	29.69
1	8	20	2012	3	29.69
2	8	20	2012	3	29.678
3	8	20	2012	3	29.678
4	8	20	2012	3	29.678
5	8	20	2012	3	29.678
6	8	20	2012	3	29.678
7	8	20	2012	3	29.653
8	8	20	2012	3	29.603
9	8	20	2012	3	29.64
10	8	20	2012	3	29.64
11	8	20	2012	3	29.64
12	8	20	2012	3	29.64
13	8	20	2012	3	29.64
14	8	20	2012	3	29.603
15	8	20	2012	3	29.64
16	8	20	2012	3	29.64
17	8	20	2012	3	29.59
18	8	20	2012	3	29.54
19	8	20	2012	3	29.502
20	8	20	2012	3	29.528
21	8	20	2012	3	29.553
22	8	20	2012	3	29.565
23	8	20	2012	3	29.565
24	8	20	2012	3	29.59
25	8	20	2012	3	29.59
26	8	20	2012	3	29.59
27	8	20	2012	3	29.603
28	8	20	2012	3	29.59
29	8	20	2012	3	29.603
30	8	20	2012	3	29.603
31	8	20	2012	3	29.603
32	8	20	2012	3	29.603
33	8	20	2012	3	29.603
34	8	20	2012	3	29.603
35	8	20	2012	3	29.578
36	8	20	2012	3	29.578
37	8	20	2012	3	29.565
38	8	20	2012	3	29.578
39	8	20	2012	3	29.578
40	8	20	2012	3	29.653
41	8	20	2012	3	29.615
42	8	20	2012	3	29.628
43	8	20	2012	3	29.665
44	8	20	2012	3	29.69
45	8	20	2012	3	29.715
46	8	20	2012	3	29.678
47	8	20	2012	3	29.715
48	8	20	2012	3	29.891
49	8	20	2012	3	29.941
50	8	20	2012	3	30.016
51	8	20	2012	3	30.13
52	8	20	2012	3	30.218
53	8	20	2012	3	30.268
54	8	20	2012	3	30.268
55	8	20	2012	3	30.331
56	8	20	2012	3	30.381
57	8	20	2012	3	30.406
58	8	20	2012	3	30.457
59	8	20	2012	3	30.445
60	8	20	2012	3	30.281
61	8	20	2012	3	30.218
62	8	20	2012	3	30.268
63	8	20	2012	3	30.256
64	8	20	2012	3	30.231
65	8	20	2012	3	30.268
66	8	20	2012	3	30.306
67	8	20	2012	3	30.444
68	8	20	2012	3	30.306
69	8	20	2012	3	30.243
70	8	20	2012	3	30.142
71	8	20	2012	3	30.042
72	8	20	2012	3	29.904
73	8	20	2012	3	29.791
74	8	20	2012	3	29.715
75	8	20	2012	3	29.628
76	8	20	2012	3	29.603
77	8	20	2012	3	29.615
78	8	20	2012	3	29.603
79	8	20	2012	3	29.59
80	8	20	2012	3	29.578
81	8	20	2012	3	29.578
82	8	20	2012	3	29.565
83	8	20	2012	3	29.565
84	8	20	2012	3	29.565
85	8	20	2012	3	29.565
86	8	20	2012	3	29.565
87	8	20	2012	3	29.565
88	8	20	2012	3	29.565
89	8	20	2012	3	29.565
90	8	20	2012	3	29.565
91	8	20	2012	3	29.565
92	8	20	2012	3	29.565
93	8	20	2012	3	29.565
94	8	20	2012	3	29.578
95	8	20	2012	3	29.578
96	8	20	2012	3	29.628
1	8	21	2012	3	29.628
2	8	21	2012	3	29.64
3	8	21	2012	3	29.628
4	8	21	2012	3	29.653
5	8	21	2012	3	29.665
6	8	21	2012	3	29.678
7	8	21	2012	3	29.678
8	8	21	2012	3	29.665
9	8	21	2012	3	29.678
10	8	21	2012	3	29.69
11	8	21	2012	3	29.653
12	8	21	2012	3	29.578
13	8	21	2012	3	29.49
14	8	21	2012	3	29.477
15	8	21	2012	3	29.565
16	8	21	2012	3	29.477
17	8	21	2012	3	29.477
18	8	21	2012	3	29.565
19	8	21	2012	3	29.502
20	8	21	2012	3	29.54
21	8	21	2012	3	29.49
22	8	21	2012	3	29.553
23	8	21	2012	3	29.553
24	8	21	2012	3	29.528
25	8	21	2012	3	29.54
26	8	21	2012	3	29.553
27	8	21	2012	3	29.565
28	8	21	2012	3	29.578
29	8	21	2012	3	29.59
30	8	21	2012	3	29.578
31	8	21	2012	3	29.59
32	8	21	2012	3	29.565
33	8	21	2012	3	29.553
34	8	21	2012	3	29.528
35	8	21	2012	3	29.528
36	8	21	2012	3	29.528
37	8	21	2012	3	29.528
38	8	21	2012	3	29.528
39	8	21	2012	3	29.515
40	8	21	2012	3	29.528
41	8	21	2012	3	29.528
42	8	21	2012	3	29.528
43	8	21	2012	3	29.54
44	8	21	2012	3	29.54
45	8	21	2012	3	29.553
46	8	21	2012	3	29.553
47	8	21	2012	3	29.553
48	8	21	2012	3	29.553
49	8	21	2012	3	29.578
50	8	21	2012	3	29.578
51	8	21	2012	3	29.59
52	8	21	2012	3	29.59
53	8	21	2012	3	29.59
54	8	21	2012	3	29.653
55	8	21	2012	3	29.665
56	8	21	2012	3	29.628
57	8	21	2012	3	29.678
58	8	21	2012	3	29.778
59	8	21	2012	3	29.815
60	8	21	2012	3	29.84
61	8	21	2012	3	29.815
62	8	21	2012	3	29.753
63	8	21	2012	3	29.765
64	8	21	2012	3	29.778
65	8	21	2012	3	29.79
66	8	21	2012	3	29.765
67	8	21	2012	3	29.753
68	8	21	2012	3	29.715
69	8	21	2012	3	29.703
70	8	21	2012	3	29.665
71	8	21	2012	3	29.653
72	8	21	2012	3	29.653
73	8	21	2012	3	29.665
74	8	21	2012	3	29.678
75	8	21	2012	3	29.665
76	8	21	2012	3	29.653
77	8	21	2012	3	29.64
78	8	21	2012	3	29.603
79	8	21	2012	3	29.553
80	8	21	2012	3	29.553
81	8	21	2012	3	29.565
82	8	21	2012	3	29.603
83	8	21	2012	3	29.603
84	8	21	2012	3	29.553
85	8	21	2012	3	29.578
86	8	21	2012	3	29.578
87	8	21	2012	3	29.615
88	8	21	2012	3	29.628
89	8	21	2012	3	29.628
90	8	21	2012	3	29.603
91	8	21	2012	3	29.615
92	8	21	2012	3	29.615
93	8	21	2012	3	29.615
94	8	21	2012	3	29.615
95	8	21	2012	3	29.615
96	8	21	2012	3	29.615
1	8	22	2012	3	29.628
2	8	22	2012	3	29.628
3	8	22	2012	3	29.628
4	8	22	2012	3	29.628
5	8	22	2012	3	29.628
6	8	22	2012	3	29.603
7	8	22	2012	3	29.603
8	8	22	2012	3	29.603
9	8	22	2012	3	29.603
10	8	22	2012	3	29.603
11	8	22	2012	3	29.59
12	8	22	2012	3	29.565
13	8	22	2012	3	29.54
14	8	22	2012	3	29.553
15	8	22	2012	3	29.54
16	8	22	2012	3	29.553
17	8	22	2012	3	29.553
18	8	22	2012	3	29.553
19	8	22	2012	3	29.54
20	8	22	2012	3	29.553
21	8	22	2012	3	29.553
22	8	22	2012	3	29.553
23	8	22	2012	3	29.553
24	8	22	2012	3	29.553
25	8	22	2012	3	29.553
26	8	22	2012	3	29.54
27	8	22	2012	3	29.54
28	8	22	2012	3	29.54
29	8	22	2012	3	29.553
30	8	22	2012	3	29.553
31	8	22	2012	3	29.553
32	8	22	2012	3	29.553
33	8	22	2012	3	29.553
34	8	22	2012	3	29.553
35	8	22	2012	3	29.553
36	8	22	2012	3	29.553
37	8	22	2012	3	29.553
38	8	22	2012	3	29.553
39	8	22	2012	3	29.54
40	8	22	2012	3	29.553
41	8	22	2012	3	29.553
42	8	22	2012	3	29.54
43	8	22	2012	3	29.54
44	8	22	2012	3	29.515
45	8	22	2012	3	29.528
46	8	22	2012	3	29.528
47	8	22	2012	3	29.515
48	8	22	2012	3	29.54
49	8	22	2012	3	29.528
50	8	22	2012	3	29.528
51	8	22	2012	3	29.515
52	8	22	2012	3	29.528
53	8	22	2012	3	29.528
54	8	22	2012	3	29.528
55	8	22	2012	3	29.528
56	8	22	2012	3	29.528
57	8	22	2012	3	29.528
58	8	22	2012	3	29.515
59	8	22	2012	3	29.528
60	8	22	2012	3	29.503
61	8	22	2012	3	29.515
62	8	22	2012	3	29.515
63	8	22	2012	3	29.515
64	8	22	2012	3	29.49
65	8	22	2012	3	29.477
66	8	22	2012	3	29.452
67	8	22	2012	3	29.452
68	8	22	2012	3	29.44
69	8	22	2012	3	29.44
70	8	22	2012	3	29.452
71	8	22	2012	3	29.465
72	8	22	2012	3	29.452
73	8	22	2012	3	29.44
74	8	22	2012	3	29.452
75	8	22	2012	3	29.439
76	8	22	2012	3	29.427
77	8	22	2012	3	29.402
78	8	22	2012	3	29.377
79	8	22	2012	3	29.389
80	8	22	2012	3	29.365
81	8	22	2012	3	29.365
82	8	22	2012	3	29.365
83	8	22	2012	3	29.365
84	8	22	2012	3	29.34
85	8	22	2012	3	29.353
86	8	22	2012	3	29.34
87	8	22	2012	3	29.34
88	8	22	2012	3	29.34
89	8	22	2012	3	29.34
90	8	22	2012	3	29.353
91	8	22	2012	3	29.353
92	8	22	2012	3	29.353
93	8	22	2012	3	29.34
94	8	22	2012	3	29.328
95	8	22	2012	3	29.328
96	8	22	2012	3	29.315
1	8	23	2012	3	29.315
2	8	23	2012	3	29.315
3	8	23	2012	3	29.315
4	8	23	2012	3	29.315
5	8	23	2012	3	29.303
6	8	23	2012	3	29.303
7	8	23	2012	3	29.303
8	8	23	2012	3	29.29
9	8	23	2012	3	29.278
10	8	23	2012	3	29.278
11	8	23	2012	3	29.278
12	8	23	2012	3	29.278
13	8	23	2012	3	29.278
14	8	23	2012	3	29.265
15	8	23	2012	3	29.253
16	8	23	2012	3	29.253
17	8	23	2012	3	29.253
18	8	23	2012	3	29.253
19	8	23	2012	3	29.253
20	8	23	2012	3	29.253
21	8	23	2012	3	29.265
22	8	23	2012	3	29.265
23	8	23	2012	3	29.265
24	8	23	2012	3	29.278
25	8	23	2012	3	29.278
26	8	23	2012	3	29.278
27	8	23	2012	3	29.278
28	8	23	2012	3	29.29
29	8	23	2012	3	29.29
30	8	23	2012	3	29.278
31	8	23	2012	3	29.278
32	8	23	2012	3	29.265
33	8	23	2012	3	29.265
34	8	23	2012	3	29.265
35	8	23	2012	3	29.29
36	8	23	2012	3	29.29
37	8	23	2012	3	29.29
38	8	23	2012	3	29.315
39	8	23	2012	3	29.377
40	8	23	2012	3	29.402
41	8	23	2012	3	29.415
42	8	23	2012	3	29.49
43	8	23	2012	3	29.49
44	8	23	2012	3	29.59
45	8	23	2012	3	29.653
46	8	23	2012	3	29.665
47	8	23	2012	3	29.703
48	8	23	2012	3	29.678
49	8	23	2012	3	29.653
50	8	23	2012	3	29.602
51	8	23	2012	3	29.59
52	8	23	2012	3	29.577
53	8	23	2012	3	29.602
54	8	23	2012	3	29.653
55	8	23	2012	3	29.64
56	8	23	2012	3	29.665
57	8	23	2012	3	29.653
58	8	23	2012	3	29.552
59	8	23	2012	3	29.565
60	8	23	2012	3	29.515
61	8	23	2012	3	29.615
62	8	23	2012	3	29.553
63	8	23	2012	3	29.528
64	8	23	2012	3	29.565
65	8	23	2012	3	29.577
66	8	23	2012	3	29.59
67	8	23	2012	3	29.527
68	8	23	2012	3	29.452
69	8	23	2012	3	29.402
70	8	23	2012	3	29.414
71	8	23	2012	3	29.402
72	8	23	2012	3	29.39
73	8	23	2012	3	29.39
74	8	23	2012	3	29.427
75	8	23	2012	3	29.414
76	8	23	2012	3	29.414
77	8	23	2012	3	29.402
78	8	23	2012	3	29.389
79	8	23	2012	3	29.377
80	8	23	2012	3	29.377
81	8	23	2012	3	29.39
82	8	23	2012	3	29.39
83	8	23	2012	3	29.39
84	8	23	2012	3	29.39
85	8	23	2012	3	29.39
86	8	23	2012	3	29.39
87	8	23	2012	3	29.39
88	8	23	2012	3	29.39
89	8	23	2012	3	29.39
90	8	23	2012	3	29.39
91	8	23	2012	3	29.39
92	8	23	2012	3	29.39
93	8	23	2012	3	29.39
94	8	23	2012	3	29.39
95	8	23	2012	3	29.402
96	8	23	2012	3	29.39
1	8	24	2012	3	29.39
2	8	24	2012	3	29.377
3	8	24	2012	3	29.39
4	8	24	2012	3	29.365
5	8	24	2012	3	29.353
6	8	24	2012	3	29.34
7	8	24	2012	3	29.328
8	8	24	2012	3	29.328
9	8	24	2012	3	29.315
10	8	24	2012	3	29.29
11	8	24	2012	3	29.265
12	8	24	2012	3	29.29
13	8	24	2012	3	29.303
14	8	24	2012	3	29.29
15	8	24	2012	3	29.29
16	8	24	2012	3	29.278
17	8	24	2012	3	29.278
18	8	24	2012	3	29.278
19	8	24	2012	3	29.253
20	8	24	2012	3	29.253
21	8	24	2012	3	29.24
22	8	24	2012	3	29.253
23	8	24	2012	3	29.265
24	8	24	2012	3	29.278
25	8	24	2012	3	29.253
26	8	24	2012	3	29.29
27	8	24	2012	3	29.29
28	8	24	2012	3	29.29
29	8	24	2012	3	29.278
30	8	24	2012	3	29.315
31	8	24	2012	3	29.303
32	8	24	2012	3	29.315
33	8	24	2012	3	29.315
34	8	24	2012	3	29.34
35	8	24	2012	3	29.352
36	8	24	2012	3	29.352
37	8	24	2012	3	29.352
38	8	24	2012	3	29.34
39	8	24	2012	3	29.34
40	8	24	2012	3	29.352
41	8	24	2012	3	29.34
42	8	24	2012	3	29.34
43	8	24	2012	3	29.39
44	8	24	2012	3	29.365
45	8	24	2012	3	29.353
46	8	24	2012	3	29.353
47	8	24	2012	3	29.365
48	8	24	2012	3	29.365
49	8	24	2012	3	29.377
50	8	24	2012	3	29.389
51	8	24	2012	3	29.427
52	8	24	2012	3	29.439
53	8	24	2012	3	29.465
54	8	24	2012	3	29.515
55	8	24	2012	3	29.515
56	8	24	2012	3	29.553
57	8	24	2012	3	29.603
58	8	24	2012	3	29.628
59	8	24	2012	3	29.628
60	8	24	2012	3	29.653
61	8	24	2012	3	29.703
62	8	24	2012	3	29.728
63	8	24	2012	3	29.74
64	8	24	2012	3	29.715
65	8	24	2012	3	29.728
66	8	24	2012	3	29.678
67	8	24	2012	3	29.678
68	8	24	2012	3	29.69
69	8	24	2012	3	29.678
70	8	24	2012	3	29.64
71	8	24	2012	3	29.615
72	8	24	2012	3	29.59
73	8	24	2012	3	29.578
74	8	24	2012	3	29.54
75	8	24	2012	3	29.528
76	8	24	2012	3	29.553
77	8	24	2012	3	29.54
78	8	24	2012	3	29.503
79	8	24	2012	3	29.515
80	8	24	2012	3	29.49
81	8	24	2012	3	29.49
82	8	24	2012	3	29.477
83	8	24	2012	3	29.477
84	8	24	2012	3	29.464
85	8	24	2012	3	29.452
86	8	24	2012	3	29.464
87	8	24	2012	3	29.452
88	8	24	2012	3	29.439
89	8	24	2012	3	29.439
90	8	24	2012	3	29.452
91	8	24	2012	3	29.439
92	8	24	2012	3	29.414
93	8	24	2012	3	29.414
