Sample	Month	Day	Year	Season	Temperature
93	6	30	2012	3	30.571
94	6	30	2012	3	30.554
95	6	30	2012	3	30.554
96	6	30	2012	3	30.52
1	7	1	2012	3	30.511
2	7	1	2012	3	30.486
3	7	1	2012	3	30.478
4	7	1	2012	3	30.453
5	7	1	2012	3	30.461
6	7	1	2012	3	30.461
7	7	1	2012	3	30.461
8	7	1	2012	3	30.461
9	7	1	2012	3	30.461
10	7	1	2012	3	30.453
11	7	1	2012	3	30.444
12	7	1	2012	3	30.444
13	7	1	2012	3	30.444
14	7	1	2012	3	30.452
15	7	1	2012	3	30.452
16	7	1	2012	3	30.452
17	7	1	2012	3	30.452
18	7	1	2012	3	30.452
19	7	1	2012	3	30.452
20	7	1	2012	3	30.444
21	7	1	2012	3	30.444
22	7	1	2012	3	30.452
23	7	1	2012	3	30.461
24	7	1	2012	3	30.461
25	7	1	2012	3	30.469
26	7	1	2012	3	30.478
27	7	1	2012	3	30.478
28	7	1	2012	3	30.495
29	7	1	2012	3	30.495
30	7	1	2012	3	30.503
31	7	1	2012	3	30.503
32	7	1	2012	3	30.512
33	7	1	2012	3	30.545
34	7	1	2012	3	30.579
35	7	1	2012	3	30.579
36	7	1	2012	3	30.621
37	7	1	2012	3	30.706
38	7	1	2012	3	30.68
39	7	1	2012	3	30.689
40	7	1	2012	3	30.722
41	7	1	2012	3	30.748
42	7	1	2012	3	30.773
43	7	1	2012	3	30.781
44	7	1	2012	3	30.756
45	7	1	2012	3	30.798
46	7	1	2012	3	30.807
47	7	1	2012	3	30.832
48	7	1	2012	3	30.84
49	7	1	2012	3	30.849
50	7	1	2012	3	30.858
51	7	1	2012	3	30.866
52	7	1	2012	3	30.908
53	7	1	2012	3	30.883
54	7	1	2012	3	30.874
55	7	1	2012	3	30.934
56	7	1	2012	3	30.942
57	7	1	2012	3	30.891
58	7	1	2012	3	30.849
59	7	1	2012	3	30.841
60	7	1	2012	3	30.798
61	7	1	2012	3	30.807
62	7	1	2012	3	30.799
63	7	1	2012	3	30.823
64	7	1	2012	3	30.832
65	7	1	2012	3	30.824
66	7	1	2012	3	30.832
67	7	1	2012	3	30.832
68	7	1	2012	3	30.849
69	7	1	2012	3	30.832
70	7	1	2012	3	30.832
71	7	1	2012	3	30.841
72	7	1	2012	3	30.832
73	7	1	2012	3	30.824
74	7	1	2012	3	30.815
75	7	1	2012	3	30.79
76	7	1	2012	3	30.798
77	7	1	2012	3	30.824
78	7	1	2012	3	30.815
79	7	1	2012	3	30.815
80	7	1	2012	3	30.798
81	7	1	2012	3	30.815
82	7	1	2012	3	30.798
83	7	1	2012	3	30.798
84	7	1	2012	3	30.798
85	7	1	2012	3	30.807
86	7	1	2012	3	30.807
87	7	1	2012	3	30.807
88	7	1	2012	3	30.815
89	7	1	2012	3	30.807
90	7	1	2012	3	30.807
91	7	1	2012	3	30.798
92	7	1	2012	3	30.798
93	7	1	2012	3	30.798
94	7	1	2012	3	30.798
95	7	1	2012	3	30.798
96	7	1	2012	3	30.798
1	7	2	2012	3	30.807
2	7	2	2012	3	30.807
3	7	2	2012	3	30.798
4	7	2	2012	3	30.807
5	7	2	2012	3	30.807
6	7	2	2012	3	30.807
7	7	2	2012	3	30.748
8	7	2	2012	3	30.655
9	7	2	2012	3	30.63
10	7	2	2012	3	30.647
11	7	2	2012	3	30.621
12	7	2	2012	3	30.571
13	7	2	2012	3	30.579
14	7	2	2012	3	30.57
15	7	2	2012	3	30.554
16	7	2	2012	3	30.571
17	7	2	2012	3	30.571
18	7	2	2012	3	30.562
19	7	2	2012	3	30.562
20	7	2	2012	3	30.562
21	7	2	2012	3	30.57
22	7	2	2012	3	30.57
23	7	2	2012	3	30.588
24	7	2	2012	3	30.588
25	7	2	2012	3	30.596
26	7	2	2012	3	30.613
27	7	2	2012	3	30.646
28	7	2	2012	3	30.655
29	7	2	2012	3	30.672
30	7	2	2012	3	30.68
31	7	2	2012	3	30.689
32	7	2	2012	3	30.689
33	7	2	2012	3	30.697
34	7	2	2012	3	30.722
35	7	2	2012	3	30.722
36	7	2	2012	3	30.739
37	7	2	2012	3	30.756
38	7	2	2012	3	30.79
39	7	2	2012	3	30.824
40	7	2	2012	3	30.832
41	7	2	2012	3	30.832
42	7	2	2012	3	30.815
43	7	2	2012	3	30.849
44	7	2	2012	3	30.857
45	7	2	2012	3	30.908
46	7	2	2012	3	30.891
47	7	2	2012	3	30.933
48	7	2	2012	3	30.976
49	7	2	2012	3	30.976
50	7	2	2012	3	30.959
51	7	2	2012	3	30.951
52	7	2	2012	3	30.942
53	7	2	2012	3	30.942
54	7	2	2012	3	30.933
55	7	2	2012	3	30.942
56	7	2	2012	3	30.959
57	7	2	2012	3	30.984
58	7	2	2012	3	30.832
59	7	2	2012	3	30.756
60	7	2	2012	3	30.739
61	7	2	2012	3	30.714
62	7	2	2012	3	30.722
63	7	2	2012	3	30.697
64	7	2	2012	3	30.697
65	7	2	2012	3	30.672
66	7	2	2012	3	30.672
67	7	2	2012	3	30.68
68	7	2	2012	3	30.68
69	7	2	2012	3	30.672
70	7	2	2012	3	30.672
71	7	2	2012	3	30.68
72	7	2	2012	3	30.663
73	7	2	2012	3	30.663
74	7	2	2012	3	30.663
75	7	2	2012	3	30.663
76	7	2	2012	3	30.655
77	7	2	2012	3	30.663
78	7	2	2012	3	30.672
79	7	2	2012	3	30.672
80	7	2	2012	3	30.663
81	7	2	2012	3	30.68
82	7	2	2012	3	30.689
83	7	2	2012	3	30.689
84	7	2	2012	3	30.689
85	7	2	2012	3	30.697
86	7	2	2012	3	30.697
87	7	2	2012	3	30.697
88	7	2	2012	3	30.697
89	7	2	2012	3	30.697
90	7	2	2012	3	30.697
91	7	2	2012	3	30.705
92	7	2	2012	3	30.705
93	7	2	2012	3	30.714
94	7	2	2012	3	30.705
95	7	2	2012	3	30.705
96	7	2	2012	3	30.705
1	7	3	2012	3	30.705
2	7	3	2012	3	30.705
3	7	3	2012	3	30.705
4	7	3	2012	3	30.697
5	7	3	2012	3	30.697
6	7	3	2012	3	30.697
7	7	3	2012	3	30.646
8	7	3	2012	3	30.621
9	7	3	2012	3	30.562
10	7	3	2012	3	30.554
11	7	3	2012	3	30.528
12	7	3	2012	3	30.503
13	7	3	2012	3	30.487
14	7	3	2012	3	30.47
15	7	3	2012	3	30.444
16	7	3	2012	3	30.419
17	7	3	2012	3	30.419
18	7	3	2012	3	30.411
19	7	3	2012	3	30.411
20	7	3	2012	3	30.394
21	7	3	2012	3	30.402
22	7	3	2012	3	30.402
23	7	3	2012	3	30.411
24	7	3	2012	3	30.411
25	7	3	2012	3	30.428
26	7	3	2012	3	30.436
27	7	3	2012	3	30.444
28	7	3	2012	3	30.453
29	7	3	2012	3	30.478
30	7	3	2012	3	30.495
31	7	3	2012	3	30.52
32	7	3	2012	3	30.562
33	7	3	2012	3	30.571
34	7	3	2012	3	30.579
35	7	3	2012	3	30.596
36	7	3	2012	3	30.596
37	7	3	2012	3	30.596
38	7	3	2012	3	30.579
39	7	3	2012	3	30.588
40	7	3	2012	3	30.571
41	7	3	2012	3	30.537
42	7	3	2012	3	30.528
43	7	3	2012	3	30.529
44	7	3	2012	3	30.545
45	7	3	2012	3	30.571
46	7	3	2012	3	30.554
47	7	3	2012	3	30.554
48	7	3	2012	3	30.554
49	7	3	2012	3	30.545
50	7	3	2012	3	30.537
51	7	3	2012	3	30.579
52	7	3	2012	3	30.587
53	7	3	2012	3	30.596
54	7	3	2012	3	30.587
55	7	3	2012	3	30.596
56	7	3	2012	3	30.613
57	7	3	2012	3	30.613
58	7	3	2012	3	30.638
59	7	3	2012	3	30.646
60	7	3	2012	3	30.335
61	7	3	2012	3	30.268
62	7	3	2012	3	30.251
63	7	3	2012	3	30.26
64	7	3	2012	3	30.285
65	7	3	2012	3	30.259
66	7	3	2012	3	30.218
67	7	3	2012	3	30.193
68	7	3	2012	3	30.209
69	7	3	2012	3	30.226
70	7	3	2012	3	30.234
71	7	3	2012	3	30.234
72	7	3	2012	3	30.243
73	7	3	2012	3	30.226
74	7	3	2012	3	30.226
75	7	3	2012	3	30.209
76	7	3	2012	3	30.201
77	7	3	2012	3	30.209
78	7	3	2012	3	30.226
79	7	3	2012	3	30.234
80	7	3	2012	3	30.243
81	7	3	2012	3	30.243
82	7	3	2012	3	30.259
83	7	3	2012	3	30.335
84	7	3	2012	3	30.285
85	7	3	2012	3	30.285
86	7	3	2012	3	30.31
87	7	3	2012	3	30.352
88	7	3	2012	3	30.36
89	7	3	2012	3	30.377
90	7	3	2012	3	30.377
91	7	3	2012	3	30.377
92	7	3	2012	3	30.369
93	7	3	2012	3	30.369
94	7	3	2012	3	30.377
95	7	3	2012	3	30.377
96	7	3	2012	3	30.368
1	7	4	2012	3	30.368
2	7	4	2012	3	30.36
3	7	4	2012	3	30.352
4	7	4	2012	3	30.377
5	7	4	2012	3	30.385
6	7	4	2012	3	30.394
7	7	4	2012	3	30.385
8	7	4	2012	3	30.36
9	7	4	2012	3	30.293
10	7	4	2012	3	30.234
11	7	4	2012	3	30.092
12	7	4	2012	3	30.058
13	7	4	2012	3	30.067
14	7	4	2012	3	30.058
15	7	4	2012	3	30.092
16	7	4	2012	3	30.134
17	7	4	2012	3	30.134
18	7	4	2012	3	30.117
19	7	4	2012	3	30.092
20	7	4	2012	3	30.075
21	7	4	2012	3	30.084
22	7	4	2012	3	30.083
23	7	4	2012	3	30.083
24	7	4	2012	3	30.058
25	7	4	2012	3	30.05
26	7	4	2012	3	30.033
27	7	4	2012	3	30.05
28	7	4	2012	3	30.058
29	7	4	2012	3	30.083
30	7	4	2012	3	30.117
31	7	4	2012	3	30.125
32	7	4	2012	3	30.142
33	7	4	2012	3	30.175
34	7	4	2012	3	30.234
35	7	4	2012	3	30.285
36	7	4	2012	3	30.31
37	7	4	2012	3	30.327
38	7	4	2012	3	30.343
39	7	4	2012	3	30.402
40	7	4	2012	3	30.503
41	7	4	2012	3	30.529
42	7	4	2012	3	30.512
43	7	4	2012	3	30.495
44	7	4	2012	3	30.402
45	7	4	2012	3	30.36
46	7	4	2012	3	30.36
47	7	4	2012	3	30.402
48	7	4	2012	3	30.385
49	7	4	2012	3	30.386
50	7	4	2012	3	30.386
51	7	4	2012	3	30.394
52	7	4	2012	3	30.377
53	7	4	2012	3	30.386
54	7	4	2012	3	30.386
55	7	4	2012	3	30.419
56	7	4	2012	3	30.427
57	7	4	2012	3	30.419
58	7	4	2012	3	30.419
59	7	4	2012	3	30.419
60	7	4	2012	3	30.419
61	7	4	2012	3	30.419
62	7	4	2012	3	30.402
63	7	4	2012	3	30.26
64	7	4	2012	3	30.234
65	7	4	2012	3	30.234
66	7	4	2012	3	30.243
67	7	4	2012	3	30.192
68	7	4	2012	3	30.041
69	7	4	2012	3	30.075
70	7	4	2012	3	30.075
71	7	4	2012	3	30.075
72	7	4	2012	3	30.084
73	7	4	2012	3	30.084
74	7	4	2012	3	30.092
75	7	4	2012	3	30.084
76	7	4	2012	3	30.084
77	7	4	2012	3	30.075
78	7	4	2012	3	30.083
79	7	4	2012	3	30.083
80	7	4	2012	3	30.083
81	7	4	2012	3	30.092
82	7	4	2012	3	30.092
83	7	4	2012	3	30.083
84	7	4	2012	3	30.067
85	7	4	2012	3	30.075
86	7	4	2012	3	30.083
87	7	4	2012	3	30.1
88	7	4	2012	3	30.117
89	7	4	2012	3	30.159
90	7	4	2012	3	30.175
91	7	4	2012	3	30.184
92	7	4	2012	3	30.192
93	7	4	2012	3	30.209
94	7	4	2012	3	30.201
95	7	4	2012	3	30.209
96	7	4	2012	3	30.209
1	7	5	2012	3	30.209
2	7	5	2012	3	30.217
3	7	5	2012	3	30.217
4	7	5	2012	3	30.226
5	7	5	2012	3	30.226
6	7	5	2012	3	30.234
7	7	5	2012	3	30.234
8	7	5	2012	3	30.234
9	7	5	2012	3	30.217
10	7	5	2012	3	30.234
11	7	5	2012	3	30.234
12	7	5	2012	3	30.234
13	7	5	2012	3	30.234
14	7	5	2012	3	30.025
15	7	5	2012	3	29.95
16	7	5	2012	3	29.891
17	7	5	2012	3	29.916
18	7	5	2012	3	29.966
19	7	5	2012	3	29.974
20	7	5	2012	3	29.974
21	7	5	2012	3	29.949
22	7	5	2012	3	29.916
23	7	5	2012	3	29.882
24	7	5	2012	3	29.874
25	7	5	2012	3	29.907
26	7	5	2012	3	29.916
27	7	5	2012	3	29.924
28	7	5	2012	3	29.924
29	7	5	2012	3	29.924
30	7	5	2012	3	29.941
31	7	5	2012	3	29.949
32	7	5	2012	3	29.958
33	7	5	2012	3	29.974
34	7	5	2012	3	29.974
35	7	5	2012	3	29.983
36	7	5	2012	3	30.016
37	7	5	2012	3	30.041
38	7	5	2012	3	30.066
39	7	5	2012	3	30.083
40	7	5	2012	3	30.108
41	7	5	2012	3	30.133
42	7	5	2012	3	30.142
43	7	5	2012	3	30.167
44	7	5	2012	3	30.184
45	7	5	2012	3	30.192
46	7	5	2012	3	30.209
47	7	5	2012	3	30.226
48	7	5	2012	3	30.251
49	7	5	2012	3	30.276
50	7	5	2012	3	30.226
51	7	5	2012	3	30.259
52	7	5	2012	3	30.259
53	7	5	2012	3	30.259
54	7	5	2012	3	30.318
55	7	5	2012	3	30.31
56	7	5	2012	3	30.335
57	7	5	2012	3	30.327
58	7	5	2012	3	30.352
59	7	5	2012	3	30.335
60	7	5	2012	3	30.318
61	7	5	2012	3	30.318
62	7	5	2012	3	30.31
63	7	5	2012	3	30.318
64	7	5	2012	3	30.327
65	7	5	2012	3	30.327
66	7	5	2012	3	30.142
67	7	5	2012	3	30.1
68	7	5	2012	3	30.109
69	7	5	2012	3	30.1
70	7	5	2012	3	30.083
71	7	5	2012	3	30.083
72	7	5	2012	3	30.083
73	7	5	2012	3	30.058
74	7	5	2012	3	30.05
75	7	5	2012	3	30.058
76	7	5	2012	3	30.058
77	7	5	2012	3	30.075
78	7	5	2012	3	30.066
79	7	5	2012	3	30.058
80	7	5	2012	3	30.066
81	7	5	2012	3	30.066
82	7	5	2012	3	30.066
83	7	5	2012	3	30.066
84	7	5	2012	3	30.058
85	7	5	2012	3	30.075
86	7	5	2012	3	30.066
87	7	5	2012	3	30.075
88	7	5	2012	3	30.075
89	7	5	2012	3	30.075
90	7	5	2012	3	30.075
91	7	5	2012	3	30.092
92	7	5	2012	3	30.1
93	7	5	2012	3	30.108
94	7	5	2012	3	30.1
95	7	5	2012	3	30.1
96	7	5	2012	3	30.108
1	7	6	2012	3	30.108
2	7	6	2012	3	30.108
3	7	6	2012	3	30.125
4	7	6	2012	3	30.125
5	7	6	2012	3	30.125
6	7	6	2012	3	30.125
7	7	6	2012	3	30.117
8	7	6	2012	3	30.117
9	7	6	2012	3	30.117
10	7	6	2012	3	30.117
11	7	6	2012	3	30.117
12	7	6	2012	3	30.134
13	7	6	2012	3	30.125
14	7	6	2012	3	30.125
15	7	6	2012	3	30.125
16	7	6	2012	3	30.117
17	7	6	2012	3	30.024
18	7	6	2012	3	29.932
19	7	6	2012	3	29.916
20	7	6	2012	3	29.899
21	7	6	2012	3	29.916
22	7	6	2012	3	29.949
23	7	6	2012	3	29.957
24	7	6	2012	3	29.94
25	7	6	2012	3	29.924
26	7	6	2012	3	29.907
27	7	6	2012	3	29.89
28	7	6	2012	3	29.865
29	7	6	2012	3	29.899
30	7	6	2012	3	29.899
31	7	6	2012	3	29.89
32	7	6	2012	3	29.89
33	7	6	2012	3	29.857
34	7	6	2012	3	29.882
35	7	6	2012	3	29.882
36	7	6	2012	3	29.882
37	7	6	2012	3	29.899
38	7	6	2012	3	29.924
39	7	6	2012	3	29.941
40	7	6	2012	3	29.983
41	7	6	2012	3	30.05
42	7	6	2012	3	30.133
43	7	6	2012	3	30.159
44	7	6	2012	3	30.15
45	7	6	2012	3	30.175
46	7	6	2012	3	30.15
47	7	6	2012	3	30.167
48	7	6	2012	3	30.184
49	7	6	2012	3	30.175
50	7	6	2012	3	30.159
51	7	6	2012	3	30.176
52	7	6	2012	3	30.234
53	7	6	2012	3	30.293
54	7	6	2012	3	30.318
55	7	6	2012	3	30.361
56	7	6	2012	3	30.386
57	7	6	2012	3	30.352
58	7	6	2012	3	30.335
59	7	6	2012	3	30.318
60	7	6	2012	3	30.268
61	7	6	2012	3	30.285
62	7	6	2012	3	30.284
63	7	6	2012	3	30.335
64	7	6	2012	3	30.31
65	7	6	2012	3	30.293
66	7	6	2012	3	30.293
67	7	6	2012	3	30.301
68	7	6	2012	3	30.284
69	7	6	2012	3	30.268
70	7	6	2012	3	30.276
71	7	6	2012	3	30.293
72	7	6	2012	3	30.301
73	7	6	2012	3	30.31
74	7	6	2012	3	30.343
75	7	6	2012	3	30.343
76	7	6	2012	3	30.369
77	7	6	2012	3	30.335
78	7	6	2012	3	30.31
79	7	6	2012	3	30.285
80	7	6	2012	3	30.268
81	7	6	2012	3	30.268
82	7	6	2012	3	30.268
83	7	6	2012	3	30.259
84	7	6	2012	3	30.251
85	7	6	2012	3	30.242
86	7	6	2012	3	30.251
87	7	6	2012	3	30.251
88	7	6	2012	3	30.251
89	7	6	2012	3	30.268
90	7	6	2012	3	30.259
91	7	6	2012	3	30.234
92	7	6	2012	3	30.251
93	7	6	2012	3	30.268
94	7	6	2012	3	30.268
95	7	6	2012	3	30.251
96	7	6	2012	3	30.259
1	7	7	2012	3	30.285
2	7	7	2012	3	30.285
3	7	7	2012	3	30.268
4	7	7	2012	3	30.268
5	7	7	2012	3	30.259
6	7	7	2012	3	30.276
7	7	7	2012	3	30.276
8	7	7	2012	3	30.276
9	7	7	2012	3	30.268
10	7	7	2012	3	30.268
11	7	7	2012	3	30.276
12	7	7	2012	3	30.268
13	7	7	2012	3	30.268
14	7	7	2012	3	30.276
15	7	7	2012	3	30.259
16	7	7	2012	3	30.268
17	7	7	2012	3	30.276
18	7	7	2012	3	30.268
19	7	7	2012	3	30.268
20	7	7	2012	3	30.285
21	7	7	2012	3	30.293
22	7	7	2012	3	30.201
23	7	7	2012	3	30.209
24	7	7	2012	3	30.025
25	7	7	2012	3	29.941
26	7	7	2012	3	29.966
27	7	7	2012	3	30.033
28	7	7	2012	3	30.05
29	7	7	2012	3	29.974
30	7	7	2012	3	29.974
31	7	7	2012	3	29.991
32	7	7	2012	3	29.974
33	7	7	2012	3	29.966
34	7	7	2012	3	29.991
35	7	7	2012	3	29.983
36	7	7	2012	3	30.024
37	7	7	2012	3	30.058
38	7	7	2012	3	30.083
39	7	7	2012	3	30.133
40	7	7	2012	3	30.159
41	7	7	2012	3	30.209
42	7	7	2012	3	30.251
43	7	7	2012	3	30.268
44	7	7	2012	3	30.251
45	7	7	2012	3	30.293
46	7	7	2012	3	30.301
47	7	7	2012	3	30.302
48	7	7	2012	3	30.335
49	7	7	2012	3	30.352
50	7	7	2012	3	30.377
51	7	7	2012	3	30.394
52	7	7	2012	3	30.394
53	7	7	2012	3	30.428
54	7	7	2012	3	30.445
55	7	7	2012	3	30.453
56	7	7	2012	3	30.47
57	7	7	2012	3	30.461
58	7	7	2012	3	30.419
59	7	7	2012	3	30.411
60	7	7	2012	3	30.369
61	7	7	2012	3	30.36
62	7	7	2012	3	30.377
63	7	7	2012	3	30.402
64	7	7	2012	3	30.402
65	7	7	2012	3	30.394
66	7	7	2012	3	30.402
67	7	7	2012	3	30.411
68	7	7	2012	3	30.402
69	7	7	2012	3	30.419
70	7	7	2012	3	30.402
71	7	7	2012	3	30.402
72	7	7	2012	3	30.402
73	7	7	2012	3	30.394
74	7	7	2012	3	30.394
75	7	7	2012	3	30.402
76	7	7	2012	3	30.402
77	7	7	2012	3	30.41
78	7	7	2012	3	30.444
79	7	7	2012	3	30.444
80	7	7	2012	3	30.436
81	7	7	2012	3	30.427
82	7	7	2012	3	30.444
83	7	7	2012	3	30.419
84	7	7	2012	3	30.394
85	7	7	2012	3	30.385
86	7	7	2012	3	30.394
87	7	7	2012	3	30.377
88	7	7	2012	3	30.36
89	7	7	2012	3	30.352
90	7	7	2012	3	30.352
91	7	7	2012	3	30.352
92	7	7	2012	3	30.343
93	7	7	2012	3	30.352
94	7	7	2012	3	30.352
95	7	7	2012	3	30.36
96	7	7	2012	3	30.36
1	7	8	2012	3	30.36
2	7	8	2012	3	30.369
3	7	8	2012	3	30.369
4	7	8	2012	3	30.369
5	7	8	2012	3	30.36
6	7	8	2012	3	30.369
7	7	8	2012	3	30.369
8	7	8	2012	3	30.369
9	7	8	2012	3	30.369
10	7	8	2012	3	30.36
11	7	8	2012	3	30.36
12	7	8	2012	3	30.36
13	7	8	2012	3	30.369
14	7	8	2012	3	30.36
15	7	8	2012	3	30.369
16	7	8	2012	3	30.36
17	7	8	2012	3	30.36
18	7	8	2012	3	30.36
19	7	8	2012	3	30.36
20	7	8	2012	3	30.36
21	7	8	2012	3	30.377
22	7	8	2012	3	30.369
23	7	8	2012	3	30.369
24	7	8	2012	3	30.36
25	7	8	2012	3	30.284
26	7	8	2012	3	30.268
27	7	8	2012	3	30.259
28	7	8	2012	3	30.2
29	7	8	2012	3	30.234
30	7	8	2012	3	30.217
31	7	8	2012	3	30.226
32	7	8	2012	3	30.234
33	7	8	2012	3	30.217
34	7	8	2012	3	30.192
35	7	8	2012	3	30.217
36	7	8	2012	3	30.234
37	7	8	2012	3	30.243
38	7	8	2012	3	30.251
39	7	8	2012	3	30.251
40	7	8	2012	3	30.259
41	7	8	2012	3	30.251
42	7	8	2012	3	30.251
43	7	8	2012	3	30.259
44	7	8	2012	3	30.259
45	7	8	2012	3	30.251
46	7	8	2012	3	30.234
47	7	8	2012	3	30.259
48	7	8	2012	3	30.259
49	7	8	2012	3	30.251
50	7	8	2012	3	30.242
51	7	8	2012	3	30.259
52	7	8	2012	3	30.234
53	7	8	2012	3	30.242
54	7	8	2012	3	30.251
55	7	8	2012	3	30.242
56	7	8	2012	3	30.251
57	7	8	2012	3	30.251
58	7	8	2012	3	30.251
59	7	8	2012	3	30.234
60	7	8	2012	3	30.242
61	7	8	2012	3	30.251
62	7	8	2012	3	30.251
63	7	8	2012	3	30.259
64	7	8	2012	3	30.268
65	7	8	2012	3	30.276
66	7	8	2012	3	30.276
67	7	8	2012	3	30.276
68	7	8	2012	3	30.285
69	7	8	2012	3	30.285
70	7	8	2012	3	30.276
71	7	8	2012	3	30.276
72	7	8	2012	3	30.276
73	7	8	2012	3	30.276
74	7	8	2012	3	30.276
75	7	8	2012	3	30.268
76	7	8	2012	3	30.192
77	7	8	2012	3	30.167
78	7	8	2012	3	30.175
79	7	8	2012	3	30.175
80	7	8	2012	3	30.167
81	7	8	2012	3	30.167
82	7	8	2012	3	30.217
83	7	8	2012	3	30.192
84	7	8	2012	3	30.125
85	7	8	2012	3	30.15
86	7	8	2012	3	30.091
87	7	8	2012	3	30.075
88	7	8	2012	3	30.041
89	7	8	2012	3	30.016
90	7	8	2012	3	30.033
91	7	8	2012	3	30.033
92	7	8	2012	3	30.033
93	7	8	2012	3	30.041
94	7	8	2012	3	30.05
95	7	8	2012	3	30.05
96	7	8	2012	3	30.067
1	7	9	2012	3	30.075
2	7	9	2012	3	30.092
3	7	9	2012	3	30.1
4	7	9	2012	3	30.117
5	7	9	2012	3	30.125
6	7	9	2012	3	30.117
7	7	9	2012	3	30.125
8	7	9	2012	3	30.117
9	7	9	2012	3	30.117
10	7	9	2012	3	30.134
11	7	9	2012	3	30.142
12	7	9	2012	3	30.142
13	7	9	2012	3	30.142
14	7	9	2012	3	30.142
15	7	9	2012	3	30.142
16	7	9	2012	3	30.134
17	7	9	2012	3	30.142
18	7	9	2012	3	30.15
19	7	9	2012	3	30.142
20	7	9	2012	3	30.142
21	7	9	2012	3	30.158
22	7	9	2012	3	30.167
23	7	9	2012	3	30.167
24	7	9	2012	3	30.176
25	7	9	2012	3	30.176
26	7	9	2012	3	30.167
27	7	9	2012	3	30.176
28	7	9	2012	3	30.176
29	7	9	2012	3	30.176
30	7	9	2012	3	30.184
31	7	9	2012	3	30.192
32	7	9	2012	3	30.201
33	7	9	2012	3	30.209
34	7	9	2012	3	30.226
35	7	9	2012	3	30.226
36	7	9	2012	3	30.302
37	7	9	2012	3	30.335
38	7	9	2012	3	30.268
39	7	9	2012	3	30.36
40	7	9	2012	3	30.259
41	7	9	2012	3	30.151
42	7	9	2012	3	30.201
43	7	9	2012	3	30.293
44	7	9	2012	3	30.335
45	7	9	2012	3	30.369
46	7	9	2012	3	30.369
47	7	9	2012	3	30.394
48	7	9	2012	3	30.411
49	7	9	2012	3	30.47
50	7	9	2012	3	30.453
51	7	9	2012	3	30.469
52	7	9	2012	3	30.427
53	7	9	2012	3	30.411
54	7	9	2012	3	30.343
55	7	9	2012	3	30.352
56	7	9	2012	3	30.411
57	7	9	2012	3	30.419
58	7	9	2012	3	30.436
59	7	9	2012	3	30.436
60	7	9	2012	3	30.411
61	7	9	2012	3	30.402
62	7	9	2012	3	30.411
63	7	9	2012	3	30.427
64	7	9	2012	3	30.444
65	7	9	2012	3	30.436
66	7	9	2012	3	30.41
67	7	9	2012	3	30.41
68	7	9	2012	3	30.385
69	7	9	2012	3	30.394
70	7	9	2012	3	30.394
71	7	9	2012	3	30.402
72	7	9	2012	3	30.411
73	7	9	2012	3	30.402
74	7	9	2012	3	30.394
75	7	9	2012	3	30.394
76	7	9	2012	3	30.385
77	7	9	2012	3	30.377
78	7	9	2012	3	30.377
79	7	9	2012	3	30.368
80	7	9	2012	3	30.377
81	7	9	2012	3	30.385
82	7	9	2012	3	30.352
83	7	9	2012	3	30.352
84	7	9	2012	3	30.31
85	7	9	2012	3	30.293
86	7	9	2012	3	30.293
87	7	9	2012	3	30.301
88	7	9	2012	3	30.31
89	7	9	2012	3	30.293
90	7	9	2012	3	30.293
91	7	9	2012	3	30.276
92	7	9	2012	3	30.285
93	7	9	2012	3	30.285
94	7	9	2012	3	30.293
95	7	9	2012	3	30.293
96	7	9	2012	3	30.301
1	7	10	2012	3	30.31
2	7	10	2012	3	30.318
3	7	10	2012	3	30.318
4	7	10	2012	3	30.31
5	7	10	2012	3	30.318
6	7	10	2012	3	30.318
7	7	10	2012	3	30.31
8	7	10	2012	3	30.318
9	7	10	2012	3	30.327
10	7	10	2012	3	30.335
11	7	10	2012	3	30.327
12	7	10	2012	3	30.327
13	7	10	2012	3	30.327
14	7	10	2012	3	30.327
15	7	10	2012	3	30.318
16	7	10	2012	3	30.327
17	7	10	2012	3	30.335
18	7	10	2012	3	30.335
19	7	10	2012	3	30.335
20	7	10	2012	3	30.335
21	7	10	2012	3	30.335
22	7	10	2012	3	30.327
23	7	10	2012	3	30.327
24	7	10	2012	3	30.318
25	7	10	2012	3	30.318
26	7	10	2012	3	30.327
27	7	10	2012	3	30.318
28	7	10	2012	3	30.318
29	7	10	2012	3	30.318
30	7	10	2012	3	30.318
31	7	10	2012	3	30.327
32	7	10	2012	3	30.251
33	7	10	2012	3	30.301
34	7	10	2012	3	30.301
35	7	10	2012	3	30.251
36	7	10	2012	3	30.293
37	7	10	2012	3	30.302
38	7	10	2012	3	30.184
39	7	10	2012	3	30.226
40	7	10	2012	3	30.243
41	7	10	2012	3	30.234
42	7	10	2012	3	30.301
43	7	10	2012	3	30.326
44	7	10	2012	3	30.352
45	7	10	2012	3	30.403
46	7	10	2012	3	30.428
47	7	10	2012	3	30.428
48	7	10	2012	3	30.444
49	7	10	2012	3	30.495
50	7	10	2012	3	30.512
51	7	10	2012	3	30.495
52	7	10	2012	3	30.486
53	7	10	2012	3	30.52
54	7	10	2012	3	30.546
55	7	10	2012	3	30.52
56	7	10	2012	3	30.503
57	7	10	2012	3	30.486
58	7	10	2012	3	30.461
59	7	10	2012	3	30.453
60	7	10	2012	3	30.453
61	7	10	2012	3	30.486
62	7	10	2012	3	30.478
63	7	10	2012	3	30.461
